CS400,Summer Training,0-0-0,2,AA
CS421,Computer Peripherals and Interfacing,3-0-0,6,AB
CS422,Peripherals and Interfacing Lab,0-1-3,5,AB
CS441,Topics in Databases,3-0-0,6,BB
CS443,Distributed Systems,3-0-0,6,AB
CS498,Project - I,0-0-10,10,AA
MA410,"Graphs, Groups and Network",3-0-0,6,AB
