CS302,Theory of Computation,3-0-0,6,DD
CS346,Compilers,3-0-0,6,DD
CS347,Compliers Laboratory,0-0-3,3,BC
CS348,Computer Networks,3-0-2,8,DD
CS362,Computer Graphics,3-0-2,8,DD
CS399,Seminar,0-0-3,3,AB
HS331,Sociology of Development,3-0-0,6,CD
