CS204,Algorithms,3-0-0,6,BC
CS222,Computer Organization and Architecture,3-0-0,6,BC
CS223,Hardware Laboratory,0-0-3,3,BB
CS241,Software Engineering,2-0-3,7,BB
CS242,Systems Programming Laboratory,0-1-3,5,AB
HS202,Introductory Macroeconomics,3-0-0,6,BB
MA214,Introduction to Computational Topology,3-0-0,6,BB
MA225,Probability Theory and Random Processes,3-1-0,8,BC
