CS400,Summer Training,0-0-0,2,AA
CS401,Foundations of Computer Science,3-0-0,6,AB
CS421,Computer Peripherals and Interfacing,3-0-0,6,AA
CS422,Peripherals and Interfacing Lab,0-1-3,5,AA
CS443,Distributed Systems,3-0-0,6,AA
CS461,Artificial Intelligence,3-0-0,6,AA
CS498,Project - I,0-0-10,10,AA
