CS301,Formal Language and Automata,3-0-0,6,BB
CS331,Programming Language,3-0-2,8,CC
CS341,Operating Systems,3-0-0,6,BB
CS342,Operating Systems Laboratory,0-1-3,5,AB
CS343,Data Communications,3-0-0,6,CC
CS344,Databases,3-0-0,6,BC
CS345,Databases Laboratory,0-1-3,5,AB
