CS400,Summer Training,0-0-0,2,AB
CS421,Computer Peripherals and Interfacing,3-0-0,6,BB
CS422,Peripherals and Interfacing Lab,0-1-3,5,BB
CS441,Topics in Databases,3-0-0,6,AB
CS461,Artificial Intelligence,3-0-0,6,BB
CS498,Project - I,0-0-10,10,BB
PH402,Solid State Devices,3-0-0,6,BB
