CS204,Algorithms,3-0-0,6,AA
CS222,Computer Organization and Architecture,3-0-0,6,AA
CS223,Hardware Laboratory,0-0-3,3,AA
CS241,Software Engineering,2-0-3,7,AA
CS242,Systems Programming Laboratory,0-1-3,5,AA
HS223,Cognition: Language and Computation,3-0-0,6,AA
MA214,Introduction to Computational Topology,3-0-0,6,AA
MA225,Probability Theory and Random Processes,3-1-0,8,AA
